"id","estado","setor","insight","total_acidentes"
17293,"PIAUÍ","CONSTRUCAO DE EDIFICIOS","A análise dos acidentes de trabalho no setor de construção de edifícios no estado de Piauí revela um padrão preocupante de lesões graves e fatais relacionadas à exposição a riscos físicos, como superfície utilizada para sustentar pessoas (CHAO) e veículos motorizados (VEICULO RODOVIARIO MOTORIZADO). Além disso, há uma elevada proporção de acidentes ligados ao uso de equipamentos pesados e máquinas, como empilhadeira e motocicleta/motoneta.",6
17299,"PIAUÍ","EDUCACAO","Baseado nos dados, é possível observar que a maioria dos acidentes de trabalho no setor ""EDUCACAO"" do estado de Piauí são relacionados à mobilidade e transporte, especialmente veículos rodoviários motorizados (71,4%). Além disso, verifica-se uma tendência maior número de lesões entre as mulheres (85,7%) em comparação aos homens, o que pode indicar a necessidade de medidas específicas para garantir a segurança delas no trabalho.",7
17306,"PIAUÍ","ELETRICIDADE, GAS E OUTRAS UTILIDADES","O setor de eletricidade, gas e outras utilidades no estado do Piauí apresenta um risco significativo para a segurança dos trabalhadores, especialmente aqueles que realizam trajetos ou utilizam veículos, como motocicletas ou mótornetas, tendo em vista a frequência de lesões graves, como fraturas da extremidade superior do úmero. Além disso, a cidade de Teresina parece ser um ponto crítico para esses acidentes, exigindo a implementação de medidas específicas para reduzir os riscos e garantir a segurança dos trabalhadores nessa região.",1
17307,"PIAUÍ","EXTRACAO DE MINERAIS METALICOS","A análise dos acidentes de trabalho no estado Piauí no setor ""Extração de Minerais Metálicos"" revela que há um padrão de lesões superficiais, principalmente relacionadas a ejetos e abrasões, o que sugere uma exposição elevada a riscos mecânicos e físicos. Além disso, é notável a ausência de óbitos entre os acidentes, o que pode indicar um cuidado razoável com a segurança nos locais de trabalho.",1
17308,"PIAUÍ","FABRICACAO DE BEBIDAS","A análise dos acidentes de trabalho no setor de fabricação de bebidas no estado do Piauí revela um padrão preocupante de lesões oculares e articulares, com destaque para a alta frequência de lesões relacionadas à exposição a agentes químicos (como alcali) e superfícies utilizadas para sustentação de pessoas. Além disso, é perceptível uma tendência maior de ocorrer acidentes em municípios localizados na região central do estado, como Teresina e São Raimundo Nonato.",2
17310,"PIAUÍ","FABRICACAO DE COQUE, DE PRODUTOS DERIVADOS DO PETROLEO E DE BIOCOMBUSTIVEIS","Com base nos dados, é possível identificar que o setor de fabricação de coque, produtos derivados do petróleo e biocombustíveis no estado de Piauí apresenta um risco significativo de lesões relacionadas ao uso de veículos motorizados (motocicleta/motoneta) e ferramentas manuais sem força motriz, especialmente em trajetos. Além disso, há uma tendência de lesões nos membros inferiores, como joelhos e pernas, decorrentes da exposição a agentes perigosos como serras e facas.",5
17315,"PIAUÍ","FABRICACAO DE MOVEIS","A análise dos acidentes de trabalho no setor ""FABRICACAO DE MOVEIS"" no estado Piauí revela que a maioria das lesões ocorrem em trabalhadores masculinos, com predomínio de lesões superficiais e contusões. Além disso, os dados sugerem que o uso de máquinas e ferramentas, como serras e motocicletas, é um fator importante no risco de acidente.",2
17317,"PIAUÍ","FABRICACAO DE PRODUTOS ALIMENTICIOS","A análise dos acidentes de trabalho no setor de fabricação de produtos alimentícios no estado do Piauí revela que a maioria das lesões ocorre em homens (80%) e são resultado da interação com máquinas ou superfícies utilizadas para sustentar pessoas. Além disso, a falta de atenção às precauções de segurança e a inadequação dos equipamentos também parecem ser fatores contribuidores para os acidentes.",6
17323,"PIAUÍ","FABRICACAO DE PRODUTOS DIVERSOS","A análise dos acidentes de trabalho no setor ""FABRICACAO DE PRODUTOS DIVERSOS"" no estado PIAUÍ revela que a maior parte desses incidentes está relacionada à lesões causadas por movimentação e transporte, com um padrão emergente de risco para os trabalhadores masculinos. Além disso, é notável a falta de óbitos registrados nesse período, o que sugere uma boa performance em termos de segurança e prevenção.",1
17324,"PIAUÍ","OBRAS DE INFRAESTRUTURA","Com base nos dados, é possível identificar que o setor de Obras de Infraestrutura no estado do Piauí apresenta um elevado nível de lesões e acidentes relacionados à manipulação de materiais perigosos (dióxido de carbono) e ao contato com substâncias químicas. Além disso, a maioria das lesões são caracterizadas como imediatas ou crônicas, sugerindo um ambiente de trabalho onde os riscos são elevados e os profissionais são expostos a situações potencialmente perigosas.",18
17388,"RIO DE JANEIRO","ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL","A análise dos acidentes de trabalho no setor ""Administração Pública, Defesa e Seguridade Social"" no estado do Rio de Janeiro revela que o principal risco é a lesão por trauma, com 70% das ocorrências envolvendo fraturas ou ferimentos superficiais. Além disso, nota-se uma tendência à ocorrência de acidentes relacionados ao uso de máquinas e veículos motorizados.",23
17342,"PIAUÍ","OUTRAS ATIVIDADES DE SERVICOS PESSOAIS","A análise dos acidentes de trabalho no setor ""OUTRAS ATIVIDADES DE SERVICOS PESSOAIS"" no estado de Piauí revela que há um padrão de lesões ligadas ao uso de máquinas e ferramentas, o que pode indicar a necessidade de treinamento e orientação específicas para os trabalhadores. Além disso, a falta de acidentes fatais sugere que os procedimentos de segurança em vigor estão funcionando corretamente, embora seja necessário monitorar atentamente as condições de trabalho para minimizar o risco de lesões graves.",1
17343,"PIAUÍ","OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","A análise dos acidentes de trabalho no setor ""OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS"" no estado Piauí revela um padrão preocupante: a lesão por luxação da coxa é uma das lesões mais comuns e graves no setor, o que sugere uma necessidade de melhorias na segurança e saúde no local de trabalho. Além disso, a presença de veículos como agentes causadores de acidentes também é um indicador importante de risco para os trabalhadores nesse setor.",1
17344,"PIAUÍ","PESCA E AQUICULTURA","Com base nos dados analisados, é possível identificar que a lesão imediata no setor de Pesca e Aquicultura em Piauí tem maior frequência entre homens, com predomínio de lesões na parte superior do corpo, como ombro e dorso. Além disso, a análise sugere um risco elevado para os trabalhadores que lidam com frutas e derivados, especialmente em Teresina.",1
17345,"PIAUÍ","PUBLICIDADE E PESQUISA DE MERCADO","A análise dos acidentes de trabalho no setor de Publicidade e Pesquisa de Mercado no estado do Piauí revela que há um padrão preocupante de lesões graves relacionadas ao uso de máquinas, especialmente serras. Isso sugere que a falta de treinamento adequado ou a inadequação da utilização das máquinas pode estar contribuindo para o risco de acidentes sérios nos trabalhadores do setor.",1
17346,"PIAUÍ","SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA","A análise dos acidentes de trabalho no setor ""SELECAO, AGENCIAMENTO E LOCACAO DE MAO DE OBRA"" no estado Piauí revela que há um risco significativo associado à exposição a fogo e chamas, o que pode estar relacionado ao uso de materiais incandescentes ou quentes em áreas industriais e construções. Além disso, é possível identificar uma tendência maior de lesões respiratórias entre os trabalhadores femininos no setor.",1
17347,"PIAUÍ","SERVICOS DE ARQUITETURA E ENGENHARIA; TESTES E ANALISES TECNICAS","A análise dos acidentes de trabalho no setor de serviços de arquitetura e engenharia em Piauí revela que o maior risco é o envolvimento em acidentes de trânsito, com mais da metade das lesões graves ocorrendo em decorrência de choques ou quedas de veículos. Além disso, há um padrão preocupante de lesões crônicas, como fraturas e lesões imediatas, que podem levar a sequelas permanentes se não forem tratadas adequadamente.",4
17351,"PIAUÍ","SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS","A análise dos acidentes de trabalho no setor ""Serviços de Escritório, de Apoio Administrativo e Outros Serviços Prestados Principalmente às Empresas"" no estado do Piauí revela que os principais riscos estão relacionados à mobilidade e ao uso de máquinas, como motocicletas, moto-netas e britadores. Além disso, o setor também apresenta um padrão de lesões mais frequentes em áreas corporais específicas, como braços e quadrilados, bem como lesões causadas por objetos ou substâncias, como frutas e derivados.",20
17371,"PIAUÍ","SERVICOS ESPECIALIZADOS PARA CONSTRUCAO","A análise dos acidentes de trabalho no setor ""Serviços Especializados para Construção"" no estado do Piauí revela que há um padrão de riscos relacionados à mobilidade e ao uso de máquinas e equipamentos, com uma concentração de lesões em membros superiores e articulações. Além disso, é notável a presença de acidentes envolvendo veículos motorizados e animais, o que sugere uma necessidade de atenção especial para a segurança no trânsito e nas atividades laborais que envolvem movimentação de pessoas ou objetos.",4
17375,"PIAUÍ","SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS","A análise dos acidentes de trabalho no setor ""SERVICOS PARA EDIFICIOS E ATIVIDADES PAISAGISTICAS"" no estado Piauí indica que os trabalhadores são expostos a riscos ocupacionais significativos, com predominância de lesões envolvendo membro superior e inferior. Além disso, há uma tendência para acidentes ocorrerem durante trajetos e atividades rotineiras, como escavação e veiculação rodoviária.",5
17380,"PIAUÍ","TELECOMUNICACOES","Baseado nos dados apresentados, é possível identificar que os acidentes de trabalho no setor de telecomunicações no estado do Piauí são mais comuns entre homens e apresentam uma predomínio de lesões ósseas e musculares. Além disso, a análise sugere que as estruturas elevadas (torres, postes) e superfícies móveis (escada móvel) podem estar relacionados ao risco de acidentes graves no setor.",3
17383,"PIAUÍ","TRANSPORTE AEREO","Baseado nos dados do setor de transporte aéreo no estado Piauí, nota-se que há um risco significativo de lesões por fratura relacionadas à superfície utilizada para sustentar pessoas (chão), especialmente na região pé. Isso sugere que a falta de cuidado ou inexperência com as superfícies podem ser fatores contribuintes para essas ocorrências.",1
17384,"PIAUÍ","TRANSPORTE TERRESTRE","A análise dos acidentes de trabalho no setor ""TRANSPORTE TERRESTRE"" no estado PIAUÍ revela que a lesão mais comum é a distensão torcada, ocorrendo em 2 casos e afetando principalmente articulações do tornozelo e joelho. Além disso, há um risco elevado de lesões superficiais e ferimentos leves relacionados à exposição a forças mecânicas inanimadas e não especificadas.",4
17411,"RIO DE JANEIRO","AGENCIAS DE VIAGENS, OPERADORES TURISTICOS E SERVICOS DE RESERVAS","A análise dos acidentes de trabalho no setor ""AGENCIAS DE VIAGENS, OPERADORES TURISTICOS E SERVICOS DE RESERVAS"" no estado do Rio de Janeiro revela que os principais riscos estão relacionados à mobilidade e ao uso de veículos, com uma predominância de lesões resultantes de acidentes de trânsito, como quedas em motocicletas e colisões com outros veículos. Além disso, é possível identificar um risco específico associado ao contato com produtos animais, o que pode ser considerado uma anomalia no contexto desse setor.",4
17415,"RIO DE JANEIRO","AGRICULTURA, PECUARIA E SERVICOS RELACIONADOS","A análise dos acidentes de trabalho no setor de agricultura, pecuária e serviços relacionados no estado do Rio de Janeiro revela que a principal fonte de riscos é a máquina, que foi responsável por 60% dos acidentes, com lesões como luxação, fratura e cortes. Além disso, há um padrão preocupante de lesões nos membros inferiores (perna e pé) e olhos, o que sugere uma falta de proteção adequada para essas áreas do corpo.",8
